ad_archive_id,tier,brand,source_url,page_id,page_name,page_profile_uri,page_like_count,page_categories,is_active,start_date,end_date,publisher_platform,ad_text,c1_domain_mismatch,c2_extreme_discount,c3_urgency_language,c4_category_mismatch,c5_low_likes,criteria_met,is_scam,holiday_window,c2_waived,c3_waived,brand_mentioned
904052211968630,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,664327936771767,TaleSpot,https://www.facebook.com/61578349022947/,147,book,False,2026-01-24 08:00:00,2026-01-26 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"Chapter 1 
The truffle oil smelled like earth and money. It was a heavy, cloying scent that clung to the back of Aleigha's throat.

She stood in the center of the kitchen, the marble island cold against her hip. The knife in her hand moved with a mechanical rhythm. Slice. Chop. Slide. The black truffles, imported from Italy just this morning, fell into perfect, paper-thin discs.

The clock on the wall ticked. Seven o'clock.

She had been standing here for four hours. Her feet throbbed inside her",,False,False,False,True,1,False,False,False,False,True
850926891117759,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,449046394958496,FlickReels 10,https://www.facebook.com/61567496671797/,146546,entertainment website,False,2025-12-23 08:00:00,2025-12-24 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"Fake heiress Jenny Young is NOT dying for her scummy ex! 🙅‍♀️ She's transmigrated into a novel and her new mission? Becoming the ultimate billionaire's wife! 💰 Her husband, Wendell, is cold, germaphobic, and expects a marriage of convenience. 🥶 But Jenny's hilarious chaos keeps breaking his cool! 😂 Watch as she outsmarts rivals, discovers Wendell's secret insomnia struggle, and accidentally becomes his only comfort. 🌙 Will this fake marriage turn into a real love story? ❤️ Stay tuned!",,,,,,0,False,True,False,False,False
1951837609098180,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,801650656365432,Hello Reading Novels-aa,https://www.facebook.com/61580696261698/,63,book,False,2026-01-27 08:00:00,2026-01-27 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"Chapter 1 
The truffle oil smelled like earth and money. It was a heavy, cloying scent that clung to the back of Aleigha's throat.

She stood in the center of the kitchen, the marble island cold against her hip. The knife in her hand moved with a mechanical rhythm. Slice. Chop. Slide. The black truffles, imported from Italy just this morning, fell into perfect, paper-thin discs.

The clock on the wall ticked. Seven o'clock.

She had been standing here for four hours. Her feet throbbed inside her",,False,False,False,True,1,False,False,False,False,True
885349874030662,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,388943774313482,FlickReels 6,https://www.facebook.com/61566894822455/,173567,movie|tv show,False,2026-01-03 08:00:00,2026-01-05 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER,"🔥Have you seen the super popular Contract Husband, Beloved Sweethea yet?😍 It's a must-watch! The plot is intense and fast-paced—you'll binge-watch it in one go!It’s just as exciting,packed with love, betrayal, hidden identities, and unexpected twists, it keeps you hooked. 💖💖🔥🥰🔥🔥",,,,,,0,False,False,False,False,False
2157478608116458,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,471400719384183,FlickReels 5,https://www.facebook.com/61566773322914/,48654,tv show|entertainment website,False,2026-01-03 08:00:00,2026-01-05 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER,"From rags to riches?  More like from drudge to dazzling billionaire's wife! 🤩  Watch Jenny, a modern woman accidentally transported into a novel as a fake heiress, navigate scheming rivals and a mysophobic husband!  Will her hilarious antics win his icy heart?  ❤️‍🔥  Find out in our new short film! #FakeHeiress #BillionaireRomance #UnexpectedLove",,,,,,0,False,False,False,False,False
951568604140701,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,471400719384183,FlickReels 5,https://www.facebook.com/61566773322914/,48654,tv show|entertainment website,False,2025-12-23 08:00:00,2025-12-25 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER,"🤣Fake heiress? More like a real troublemaker! Jenny’s hilarious moves crush her cold husband Wendell’s cool exterior. ❄️ But when she discovers his insomnia secret, things get real. 🌙 Sparks fly, contracts tear, and love unfolds where least expected. 💥 Ready for a comedy romance that’ll keep you hooked episode after episode? Hit play now! ▶️💕",,,,,,0,False,True,False,False,False
867942532449254,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,507595852446412,Reelstv,https://www.facebook.com/61573688011889/,17032,tv network,False,2025-12-23 08:00:00,2025-12-24 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER,"Jenny transmigrated as a cannon-fodder fake heiress, but she’s not here to play victim! Watch her hilarious antics break her cold, mysophobic husband’s composure 🔥 Will their contractual marriage turn into real love",,,,,,0,False,True,False,False,False
864052649655584,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,388943774313482,FlickReels 6,https://www.facebook.com/61566894822455/,173567,movie|tv show,False,2026-01-09 08:00:00,2026-01-11 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"Fake heiress Jenny Young is NOT dying for her scummy ex! 🙅‍♀️ She's transmigrated into a novel and her new mission? Becoming the ultimate billionaire's wife! 💰 Her husband, Wendell, is cold, germaphobic, and expects a marriage of convenience. 🥶 But Jenny's hilarious chaos keeps breaking his cool! 😂 Watch as she outsmarts rivals, discovers Wendell's secret insomnia struggle, and accidentally becomes his only comfort. 🌙 Will this fake marriage turn into a real love story? ❤️ Stay tuned! #FakeHeire",,,,,,0,False,False,False,False,False
886161653947755,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,449046394958496,FlickReels 10,https://www.facebook.com/61567496671797/,146546,entertainment website,False,2025-12-20 08:00:00,2025-12-23 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"From rags to riches?  More like from drudge to dazzling billionaire's wife! ✨  Watch Jenny, a modern woman accidentally transported into a novel as a fake heiress, navigate scheming rivals and a mysophobic husband! 🤭  Will her hilarious antics win over the icy Wendell?  And will their contractual marriage blossom into true love? ❤️‍🔥 Find out in our new short drama!  ➡️ [Link to video] #BillionaireRomance #FakeHeiress #UnexpectedLove #ShortDrama #MustWatch",,,,,,0,False,True,False,False,False
2280788689106972,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,471400719384183,FlickReels 5,https://www.facebook.com/61566773322914/,48654,tv show|entertainment website,False,2025-12-22 08:00:00,2025-12-24 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER,"Fake heiress Jenny Young is NOT dying for her scummy ex! 🙅‍♀️ She's transmigrated into a novel and her new mission? Becoming the ultimate billionaire's wife! 💰 Her husband, Wendell, is cold, germaphobic, and expects a marriage of convenience. 🥶 But Jenny's hilarious chaos keeps breaking his cool! 😂 Watch as she outsmarts rivals, discovers Wendell's secret insomnia struggle, and accidentally becomes his only comfort. 🌙 Will this fake marriage turn into a real love story? ❤️ Stay tuned! #FakeHeire",,,,,,0,False,True,False,False,False
33461678483478532,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,765752513277547,FNovel,https://www.facebook.com/61578083199622/,156,book,False,2026-01-31 08:00:00,2026-02-02 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"Chapter 1 
The truffle oil smelled like earth and money. It was a heavy, cloying scent that clung to the back of Aleigha's throat.

She stood in the center of the kitchen, the marble island cold against her hip. The knife in her hand moved with a mechanical rhythm. Slice. Chop. Slide. The black truffles, imported from Italy just this morning, fell into perfect, paper-thin discs.

The clock on the wall ticked. Seven o'clock.

She had been standing here for four hours. Her feet throbbed inside her",,False,False,False,False,0,False,False,False,False,True
1446854040127242,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,774871682382970,FlickReels-Popular,https://www.facebook.com/61581182471226/,1795,theater,False,2026-01-04 08:00:00,2026-01-06 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"She's a fake heiress. He's a cold, germaphobic billionaire. 🥶 Their marriage? Purely a contract. 📝 But Jenny Young isn't your typical novel heroine. She's too busy being fabulous and accidentally charming her way into Wendell's heart. 🥰 Get ready for laughs, drama, and a love story that defies all expectations! ✨ Will Wendell finally break free from his icy exterior for Jenny? 💖",,,,,,0,False,False,False,False,False
1361363705736983,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,801650656365432,Hello Reading Novels-aa,https://www.facebook.com/61580696261698/,63,book,False,2026-01-27 08:00:00,2026-01-27 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"Chapter 1 
The truffle oil smelled like earth and money. It was a heavy, cloying scent that clung to the back of Aleigha's throat.

She stood in the center of the kitchen, the marble island cold against her hip. The knife in her hand moved with a mechanical rhythm. Slice. Chop. Slide. The black truffles, imported from Italy just this morning, fell into perfect, paper-thin discs.

The clock on the wall ticked. Seven o'clock.

She had been standing here for four hours. Her feet throbbed inside her",,False,False,False,True,1,False,False,False,False,True
1529996418000897,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,167943633061607,Murphy Taylor Matt,https://www.facebook.com/61552805285380/,2,topic,False,2025-10-03 07:00:00,2025-10-12 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER,"💃 Luxury for Less!💫Discover over a thousand designer styles for only $180+Handbag👜$39+Jewelry💎Watch⌚️
👑 Score iconic styles from LV, Chanel, Gucci, Hermès & YSL at unbelievable prices! 🔥
👉 Click 'Shop now' to discover all your favorites💖",,False,False,False,True,1,False,False,False,False,True
885392137390008,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,449046394958496,FlickReels 10,https://www.facebook.com/61567496671797/,146546,entertainment website,False,2025-12-05 08:00:00,2025-12-07 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"From rags to riches?  More like from drudge to dazzling billionaire's wife! ✨  Watch Jenny, a modern woman accidentally transported into a novel as a fake heiress, navigate scheming rivals and a mysophobic husband! 🤭  Will her hilarious antics win over the icy Wendell?  And will their contractual marriage blossom into true love? ❤️‍🔥 Find out in our new short drama!  ➡️ [Link to video] #BillionaireRomance #FakeHeiress #UnexpectedLove #ShortDrama #MustWatch",,,,,,0,False,True,False,False,False
1962709527868729,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,506840682510968,fannydingstore,,0,profile,False,2025-05-20 07:00:00,2025-05-24 07:00:00,INSTAGRAM,"Please contact me for shopping
WhatsApp+8⃣6⃣1⃣8⃣7⃣6⃣0⃣5⃣4⃣9⃣2⃣0⃣7⃣ 
 

#louisvuittonbag #guccibag #celinebag #chanelbag #lvbag #mcqueen #prada #burberry #versace #miumiubag #rolex #valention #givenchy #balenciaga #fendibag#loewebag #diorbag #yslbag #hermes #christianlouboutin #dolcegabbana#luxurylifestyle #luxury #luxurybag #bag #baglover #fashion #fashionista #fypシ❤💞❤ #foryou",,False,False,False,True,1,False,False,False,False,True
1430841248459238,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,471400719384183,FlickReels 5,https://www.facebook.com/61566773322914/,48654,tv show|entertainment website,False,2025-12-20 08:00:00,2025-12-23 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER,"🤣Fake heiress? More like a real troublemaker! Jenny’s hilarious moves crush her cold husband Wendell’s cool exterior. ❄️ But when she discovers his insomnia secret, things get real. 🌙 Sparks fly, contracts tear, and love unfolds where least expected. 💥 Ready for a comedy romance that’ll keep you hooked episode after episode? Hit play now! ▶️💕",,,,,,0,False,True,False,False,False
1329883675578675,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,449046394958496,FlickReels 10,https://www.facebook.com/61567496671797/,146546,entertainment website,False,2026-01-09 08:00:00,2026-01-10 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER,"CONTRACT TORN! 💔 ‘COLD’ CEO KNEELS: ‘LOVE YOU FOR REAL!’
Jenny fears falling: ""JUST CONTRACT..."" 💧 Wendell TEARS AGREEMENT: ""THIS WAS REAL SINCE YOU SANG OFF-KEY."" 🎵 Lifts her chin: ""BE MY REAL WIFE, NOT CONTRACT."" 💍 #TornPaperTornWalls",,,,,,0,False,False,False,False,False
1861127481301150,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,310215328843984,Fantasy reading,https://www.facebook.com/61559983820642/,10589,书籍,False,2025-04-25 07:00:00,2025-04-27 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER,"""What are you doing here, Anne? Didn't you say you were out shopping with a friend?""
When the door to Room 702 at Iris Hotel opened, Elliott Langley was struck dumb.

Elliott, a college student, was working part-time as a deliveryman to buy a birthday gift for his girlfriend, Anne Cohen. But right now, Anne, the woman of his dreams, was standing before him in a sexy outfit. She had just opened the hotel room door to receive the order he was delivering—a box of Viagra.

""Elliott? Why are you here",,False,True,False,False,1,False,False,False,False,True
748254251018235,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,719042674634900,Flick-zzx,https://www.facebook.com/61580471784077/,4619,theater,False,2025-12-20 08:00:00,2025-12-22 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,FINALLY FOUND THIS GEM! The plot is INSANELY GOOD – you'll regret missing it!,,,,,,0,False,True,False,False,False
1991344015589734,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,840363779155107,FlickReels drama,https://www.facebook.com/61580257715340/,3701,movie|tv show,False,2026-03-29 07:00:00,2026-03-31 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"Jenny, a modern-day burnout, wakes up in a novel as the fake heiress destined to die! 😱 But forget the scummy ex, her new mission? Become the ultimate billionaire's wife! 💰 Her husband, Wendell, a cold, germaphobic billionaire, thinks it's just a business deal. 🤝 But Jenny's wild antics keep cracking his icy facade. 😂 He's supposed to be indifferent, but he's secretly watching her back. 👀 She's taking down fake relatives, uncovering his insomnia secrets, and somehow becoming his only comfort. 🌙 ",,,,,,0,False,False,False,False,False
3158456257580239,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,103646064618386,The Judge Show - James Judge,https://www.facebook.com/realjamesjudge/,34216,media show,False,2020-07-31 07:00:00,2020-07-31 07:00:00,FACEBOOK,"Listen to The Judge Show: https://thejudgeshow.com/listen/
On The Judge Show today:
- TS Isaias expected to become Hurricane Isaias
- In completely idiotic move, NJ looking to let 20% out of prisons because, well, um COVID
- Double the PPP Loan, Automatic forgiveness under $150k
- What’s right with America: 
o Coast Guard rescues fisherman as boat sinks
o Church helps to feed more than 100 families
o Gulfport church hosts food and school supply giveaway
o National Guard soldier help out
- Acts 1",,,,,,0,False,False,False,False,False
1814454595842302,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,761744670365562,Thermo MDPI,https://www.facebook.com/61582492550063/,146,science website|media/news company,False,2025-11-03 08:00:00,2025-11-06 08:00:00,FACEBOOK,"❄️ Read #NewPaper ""Experimental Study of the Cross-Influence of Frost Morphology and Defrost Strategy on the Performance of Tube-Fin Evaporators of Household Refrigerators"" from XLuiz P. B. Braun, Rodrigo G. Reis, Carlos A. R. Nascimento, Alexsandro S. Silveira, and Christian J. L. Hermes. 
🔍 https://brnw.ch/21wX9ts

#frostaccretion
#defrostefficiency
#energyconsumption

☃️This study is aimed at evaluating the combined influence of running conditions that affect frost morphology and defrost stra",,False,False,False,True,1,False,False,False,False,True
1090814306409314,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,310215328843984,Fantasy reading,https://www.facebook.com/61559983820642/,10589,book,False,2025-04-25 07:00:00,2025-04-27 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER,"""What are you doing here, Anne? Didn't you say you were out shopping with a friend?""
When the door to Room 702 at Iris Hotel opened, Elliott Langley was struck dumb.

Elliott, a college student, was working part-time as a deliveryman to buy a birthday gift for his girlfriend, Anne Cohen. But right now, Anne, the woman of his dreams, was standing before him in a sexy outfit. She had just opened the hotel room door to receive the order he was delivering—a box of Viagra.

""Elliott? Why are you here",,False,True,False,False,1,False,False,False,False,True
1631242787551405,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,310215328843984,Fantasy reading,https://www.facebook.com/61559983820642/,10589,书籍,False,2025-04-25 07:00:00,2025-04-27 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER,"""What are you doing here, Anne? Didn't you say you were out shopping with a friend?""
When the door to Room 702 at Iris Hotel opened, Elliott Langley was struck dumb.

Elliott, a college student, was working part-time as a deliveryman to buy a birthday gift for his girlfriend, Anne Cohen. But right now, Anne, the woman of his dreams, was standing before him in a sexy outfit. She had just opened the hotel room door to receive the order he was delivering—a box of Viagra.

""Elliott? Why are you here",,False,True,False,False,1,False,False,False,False,True
1256932486528049,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,1020177301177226,Bad Ending - Novel,https://www.facebook.com/61562530714106/,162,book,False,2026-03-06 08:00:00,2026-03-08 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"""My roommate won first prize in the national lottery, a full 100 million dollars.
She quit her job on the spot, blocked her boss, and said to me, ""Amanda, from now on, we'll live in Luxuria Heights, eating the best food and living it up.""
We went on shopping sprees at Hermès and treated Michelin restaurants like our daily canteen.
On moving day, she told me to go ahead to the top-floor luxury apartment and wait for her. She said she needed to pick up a package.
Excited, I entered the password sh",,False,False,False,False,0,False,False,False,False,True
1371043051723345,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,542993942229526,FlickReels 14,https://www.facebook.com/61571687833569/,14682,entertainment website,False,2025-12-21 08:00:00,2026-01-06 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"Fake heiress Jenny Young is NOT dying for her scummy ex! 🙅‍♀️ She's transmigrated into a novel and her new mission? Becoming the ultimate billionaire's wife! 💰 Her husband, Wendell, is cold, germaphobic, and expects a marriage of convenience. 🥶 But Jenny's hilarious chaos keeps breaking his cool! 😂 Watch as she outsmarts rivals, discovers Wendell's secret insomnia struggle, and accidentally becomes his only comfort. 🌙 Will this fake marriage turn into a real love story? ❤️ Stay tuned! #FakeHeire",,,,,,0,False,True,False,False,False
821234210960778,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,664327936771767,TaleSpot,https://www.facebook.com/61578349022947/,147,book,False,2026-01-24 08:00:00,2026-01-26 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"Chapter 1 
The truffle oil smelled like earth and money. It was a heavy, cloying scent that clung to the back of Aleigha's throat.

She stood in the center of the kitchen, the marble island cold against her hip. The knife in her hand moved with a mechanical rhythm. Slice. Chop. Slide. The black truffles, imported from Italy just this morning, fell into perfect, paper-thin discs.

The clock on the wall ticked. Seven o'clock.

She had been standing here for four hours. Her feet throbbed inside her",,False,False,False,True,1,False,False,False,False,True
1654976372524669,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,440366759162096,FlickReels 3,https://www.facebook.com/61566747972575/,73732,电影|娱乐网站,False,2026-03-16 07:00:00,2026-03-17 07:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"Jenny, a modern-day burnout, wakes up in a novel as the fake heiress destined to die! 😱 But forget the scummy ex, her new mission? Become the ultimate billionaire's wife! 💰 Her husband, Wendell, a cold, germaphobic billionaire, thinks it's just a business deal. 🤝 But Jenny's wild antics keep cracking his icy facade. 😂 He's supposed to be indifferent, but he's secretly watching her back. 👀 She's taking down fake relatives, uncovering his insomnia secrets, and somehow becoming his only comfort. 🌙 ",,,,,,0,False,False,False,False,False
2282788448855545,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,761744670365562,Thermo MDPI,https://www.facebook.com/61582492550063/,146,science website|media/news company,False,2025-11-03 08:00:00,2025-11-04 08:00:00,FACEBOOK,"❄️ Read #NewPaper ""Experimental Study of the Cross-Influence of Frost Morphology and Defrost Strategy on the Performance of Tube-Fin Evaporators of Household Refrigerators"" from XLuiz P. B. Braun, Rodrigo G. Reis, Carlos A. R. Nascimento, Alexsandro S. Silveira, and Christian J. L. Hermes. 
🔍 https://brnw.ch/21wX9ts

#frostaccretion
#defrostefficiency
#energyconsumption

☃️This study is aimed at evaluating the combined influence of running conditions that affect frost morphology and defrost stra",,False,False,False,True,1,False,False,False,False,True
1550512526181374,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,664327936771767,TaleSpot,https://www.facebook.com/61578349022947/,147,book,False,2026-01-24 08:00:00,2026-01-26 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"Chapter 1 
The truffle oil smelled like earth and money. It was a heavy, cloying scent that clung to the back of Aleigha's throat.

She stood in the center of the kitchen, the marble island cold against her hip. The knife in her hand moved with a mechanical rhythm. Slice. Chop. Slide. The black truffles, imported from Italy just this morning, fell into perfect, paper-thin discs.

The clock on the wall ticked. Seven o'clock.

She had been standing here for four hours. Her feet throbbed inside her",,False,False,False,True,1,False,False,False,False,True
1205811408159775,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,388943774313482,FlickReels 6,https://www.facebook.com/61566894822455/,173567,movie|tv show,False,2025-12-22 08:00:00,2025-12-24 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"Fake heiress Jenny Young is NOT dying for her scummy ex! 🙅‍♀️ She's transmigrated into a novel and her new mission? Becoming the ultimate billionaire's wife! 💰 Her husband, Wendell, is cold, germaphobic, and expects a marriage of convenience. 🥶 But Jenny's hilarious chaos keeps breaking his cool! 😂 Watch as she outsmarts rivals, discovers Wendell's secret insomnia struggle, and accidentally becomes his only comfort. 🌙 Will this fake marriage turn into a real love story? ❤️ Stay tuned! #FakeHeire",,,,,,0,False,True,False,False,False
2873709636309569,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,814798825040771,Flick-CC,https://www.facebook.com/61580191508304/,3405,剧院,False,2025-12-17 08:00:00,2025-12-18 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"😂 A fake heiress.
🧊 A mysophobic, icy CEO.
💥 Jenny’s antics drive Wendell crazy… but also make him fall.
When she becomes his only cure for insomnia, he realizes: she’s the love he can’t let go.
#NewDramaRelease #TopShortDrama #BillionaireLove #SweetPetDrama #MustWatchSeries",,,,,,0,False,True,False,False,False
2310900122744927,luxury,gucci,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Gucci%20Black%20Friday,101507555667147,Webfic-novels online,https://www.facebook.com/100077316556934/,94219,图书馆,False,2026-01-21 08:00:00,2026-01-24 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER,"The Gucci tie burns in my palm like a confession I'm about to regret.
I've rehearsed this moment for three hundred and sixty-five days—every word, every smile, every possible outcome except the one where Victor says yes.
Because men like him don't say yes to women like me.
The Christmas party swirls around us in a haze of champagne bubbles and forced laughter. Someone's draped tinsel over the conference room's abstract art. The air smells of pine from the enormous tree dominating the corner, its",,False,False,False,False,0,False,False,False,False,True
843582638561147,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,542993942229526,FlickReels 14,https://www.facebook.com/61571687833569/,14682,entertainment website,False,2025-12-05 08:00:00,2025-12-11 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"Fake heiress Jenny Young is NOT dying for her scummy ex! 🙅‍♀️ She's transmigrated into a novel and her new mission? Becoming the ultimate billionaire's wife! 💰 Her husband, Wendell, is cold, germaphobic, and expects a marriage of convenience. 🥶 But Jenny's hilarious chaos keeps breaking his cool! 😂 Watch as she outsmarts rivals, discovers Wendell's secret insomnia struggle, and accidentally becomes his only comfort. 🌙 Will this fake marriage turn into a real love story? ❤️ Stay tuned! #FakeHeire",,,,,,0,False,True,False,False,False
1366050448432904,luxury,hermes,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Hermes%20outlet,542993942229526,FlickReels 14,https://www.facebook.com/61571687833569/,14682,entertainment website,False,2025-12-03 08:00:00,2025-12-05 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,"Fake heiress Jenny Young is NOT dying for her scummy ex! 🙅‍♀️ She's transmigrated into a novel and her new mission? Becoming the ultimate billionaire's wife! 💰 Her husband, Wendell, is cold, germaphobic, and expects a marriage of convenience. 🥶 But Jenny's hilarious chaos keeps breaking his cool! 😂 Watch as she outsmarts rivals, discovers Wendell's secret insomnia struggle, and accidentally becomes his only comfort. 🌙 Will this fake marriage turn into a real love story? ❤️ Stay tuned! #FakeHeire",,,,,,0,False,True,False,False,False
1527090552079140,luxury,gucci,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Gucci%20Black%20Friday,815504468308695,Taynã Gauche -  Renda em dolar,https://www.facebook.com/61581451056711/,260,education website,False,2025-11-01 07:00:00,2025-11-07 08:00:00,FACEBOOK|INSTAGRAM|AUDIENCE_NETWORK|MESSENGER|THREADS,{{product.brand}},,,,,,0,False,False,False,False,False
1968925457330049,luxury,gucci,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=Gucci%2090%25%20off,69271134446,ThredUp,https://www.facebook.com/thredup/,2185255,retail company,True,2026-04-01 07:00:00,2026-04-21 07:00:00,FACEBOOK|INSTAGRAM,"Thrift elevated everyday looks from premium brands like Zara, Lululemon, and Gucci. New arrivals daily, up to 90% off est. retail.",,True,False,False,False,1,False,False,False,False,True
